path,target,status
/articles/page/5/,/leadership/,301
/articles/powerful-patty-mccord,/leadership/powerful-patty-mccord/,301
/articles/powerful-patty-mccord/,/leadership/powerful-patty-mccord/,301
/articles/private-browsing,/technology/,301
/articles/private-browsing/,/technology/,301
/articles/quicklook,/technology/,301
/articles/quicklook/,/technology/,301
/articles/share-media,/technology/,301
/articles/share-media/,/technology/,301
/articles/smtp-smarthost,/technology/,301
/articles/smtp-smarthost/,/technology/,301
/articles/time-machine,/technology/,301
/articles/time-machine-inherit-backup-using-tmutil,/technology/time-machine-inherit-backup-using-tmutil/,301
/articles/time-machine-inherit-backup-using-tmutil/,/technology/time-machine-inherit-backup-using-tmutil/,301
/articles/time-machine-readonly,/technology/,301
/articles/time-machine-readonly/,/technology/,301
/articles/time-machine-volume-uuid,/technology/time-machine-volume-uuid/,301
/articles/time-machine-volume-uuid/,/technology/time-machine-volume-uuid/,301
/articles/time-machine/,/technology/,301
/articles/turn-the-ship-around,/leadership/turn-the-ship-around-l-david-marquet/,301
/articles/turn-the-ship-around-l-david-marquet,/leadership/turn-the-ship-around-l-david-marquet/,301
/articles/turn-the-ship-around-l-david-marquet/,/leadership/turn-the-ship-around-l-david-marquet/,301
/articles/turn-the-ship-around/,/leadership/turn-the-ship-around-l-david-marquet/,301
/articles/why-okr-objectives-key-results-already-have-goals,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/articles/why-okr-objectives-key-results-already-have-goals/,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/articles/why-okrs-already-have-goals,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/articles/why-okrs-already-have-goals/,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/atom,/,301
/atom.xml,/,301
/atom.xml/trackback/,/,301
/categories,/categories/,301
/categories/book,/categories/book/,301
/categories/book/index.xml,/categories/book/,301
/categories/book/page/1/,/categories/book/,301
/categories/communication/index.xml,/categories/communication/,301
/categories/communication/page/1/,/categories/communication/,301
/categories/hugo/index.xml,/categories/hugo/,301
/categories/index.xml,/categories/,301
/categories/latex,/categories/,301
/categories/latex/,/categories/,301
/categories/latex/index.xml,/categories/,301
/categories/leadership,/categories/methodology/,301
/categories/leadership/,/categories/methodology/,301
/categories/leadership/index.xml,/categories/methodology/,301
/categories/linux,/categories/,301
/categories/linux/,/categories/,301
/categories/linux/index.xml,/categories/,301
/categories/macos,/categories/macos/,301
/categories/macos/index.xml,/categories/macos/,301
/categories/macos/page/1/,/categories/macos/,301
/categories/macos/page/2,/categories/macos/,301
/categories/macos/page/2/,/categories/macos/,301
/categories/management,/categories/methodology/,301
/categories/management/,/categories/methodology/,301
/categories/management/index.xml,/categories/methodology/,301
/categories/methodology,/categories/methodology/,301
/categories/methodology/index.xml,/categories/methodology/,301
/categories/methodology/page/1/,/categories/methodology/,301
/categories/programming,/categories/,301
/categories/programming/,/categories/,301
/categories/programming/index.xml,/categories/,301
/categories/style,/categories/,301
/categories/style/,/categories/,301
/categories/style/index.xml,/categories/,301
/categories/windows,/categories/,301
/categories/windows/,/categories/,301
/categories/windows/index.xml,/categories/,301
/de,/de/,301
/de/about,/de/about/,301
/de/categories/book,/de/categories/book/,301
/de/categories/book/index.xml,/de/categories/book/,301
/de/categories/communication/index.xml,/de/categories/communication/,301
/de/categories/hugo/index.xml,/de/categories/hugo/,301
/de/categories/index.xml,/de/categories/,301
/de/categories/methodology/index.xml,/de/categories/methodology/,301
/de/digitization,/de/digitization/,301
/de/digitization/capitalization-title-headings-preferences,/de/digitization/capitalization-title-headings-preferences/,301
/de/digitization/index.xml,/de/digitization/,301
/de/leadership,/de/leadership/,301
/de/leadership/impact-leadership-style-organizational-performance,/de/leadership/impact-leadership-style-organizational-performance/,301
/de/leadership/index.xml,/de/leadership/,301
/de/leadership/powerful-patty-mccord,/de/leadership/powerful-patty-mccord/,301
/de/leadership/turn-the-ship-around-l-david-marquet,/de/leadership/turn-the-ship-around-l-david-marquet/,301
/de/organizational-transformation/,/de/transformation/,301
/de/research,/de/research/,301
/de/research/index.xml,/de/research/,301
/de/research/machine-learning,/de/research/machine-learning/,301
/de/series/culture/index.xml,/de/series/culture/,301
/de/series/hugo-snippets/index.xml,/de/series/hugo-snippets/,301
/de/series/index.xml,/de/series/,301
/de/series/okr/index.xml,/de/series/okr/,301
/de/tags/communication,/de/tags/communication/,301
/de/tags/communication/index.xml,/de/tags/communication/,301
/de/tags/hugo-partial,/de/tags/hugo-partial/,301
/de/tags/hugo-partial/index.xml,/de/tags/hugo-partial/,301
/de/tags/index.xml,/de/tags/,301
/de/tags/leadership,/de/tags/leadership/,301
/de/tags/leadership/index.xml,/de/tags/leadership/,301
/de/tags/okr,/de/tags/okr/,301
/de/tags/okr/index.xml,/de/tags/okr/,301
/de/tags/performance,/de/tags/performance/,301
/de/tags/performance/index.xml,/de/tags/performance/,301
/de/tags/settings,/de/tags/settings/,301
/de/tags/talent,/de/tags/talent/,301
/de/tags/talent/index.xml,/de/tags/talent/,301
/de/tags/vscode,/de/tags/vscode/,301
/de/technology,/de/technology/,301
/de/technology/hugo-function-current-outputformat,/de/technology/hugo-function-current-outputformat/,301
/de/technology/index.xml,/de/technology/,301
/de/technology/vscode-quick-open-recently,/de/technology/vscode-quick-open-recently/,301
/de/transformation,/de/transformation/,301
/de/transformation/how-objectives-key-results-facilitate-transformation,/de/transformation/how-objectives-key-results-facilitate-transformation/,301
/de/transformation/index.xml,/de/transformation/,301
/de/transformation/okrs-vs-performance-management,/de/transformation/okrs-vs-performance-management/,301
/de/transformation/organizational-transformation-objectives-key-results-okr-performance-management,/de/transformation/how-objectives-key-results-facilitate-transformation/,301
/de/transformation/organizational-transformation-objectives-key-results-okr-performance-management/,/de/transformation/how-objectives-key-results-facilitate-transformation/,301
/de/transformation/why-okr-objectives-key-results-already-have-goals,/de/transformation/why-okr-objectives-key-results-already-have-goals/,301
/digital-transformation/,/digitization/,301
/digital-transformation/capitalization-title-headings-preferences,/digitization/capitalization-title-headings-preferences/,301
/digital-transformation/capitalization-title-headings-preferences/,/digitization/capitalization-title-headings-preferences/,301
/digital-transformation/index.xml,/digitization/,301
/digitization/capitalization-title-headings-preferences,/digitization/capitalization-title-headings-preferences/,301
/digitization/index.xml,/digitization/,301
/hints,/technology/,301
/hints/,/technology/,301
/hints/bookmarklets/,/technology/,301
/hints/bookmarklets/index,/technology/,301
/hints/bookmarklets/printliminator,/technology/,301
/hints/facebook/,/technology/,301
/hints/facebook/index,/technology/,301
/hints/facebook/permanently-delete,/technology/,301
/hints/index,/technology/,301
/hints/ipad/,/technology/,301
/hints/ipad/index,/technology/,301
/hints/ipad/multiple-email,/technology/,301
/hints/ipad/multiple-email/,/technology/,301
/hints/linux/,/technology/,301
/hints/linux/index,/technology/,301
/hints/linux/usb-boot-error,/technology/,301
/hints/macos,/technology/,301
/hints/macos/disable_recent_items,/technology/,301
/hints/macosx,/categories/macos/,301
/hints/macosx/,/categories/macos/,301
/hints/macosx/+,/categories/macos/,301
/hints/macosx/+disqus_url+,/categories/macos/,301
/hints/macosx/bjam,/categories/macos/,301
/hints/macosx/bjam/,/categories/macos/,301
/hints/macosx/cisco_vpn,/categories/macos/,301
/hints/macosx/cisco_vpn-10.6.0-3.html,/categories/macos/,301
/hints/macosx/cisco_vpn-anand,/categories/macos/,301
/hints/macosx/cisco_vpn/,/categories/macos/,301
/hints/macosx/cisco_vpn_1,/categories/macos/,301
/hints/macosx/cisco_vpn_2,/categories/macos/,301
/hints/macosx/disable_rece,/categories/macos/,301
/hints/macosx/disable_recent_i,/categories/macos/,301
/hints/macosx/disable_recent_items,/categories/macos/,301
/hints/macosx/disable_recent_items),/categories/macos/,301
/hints/macosx/disable_recent_items.html,/categories/macos/,301
/hints/macosx/disable_recent_items/,/categories/macos/,301
/hints/macosx/disable_recent_items/articles/2011/07/26/disable-recent-items,/categories/macos/,301
/hints/macosx/disable_recent_itemsAs,/categories/macos/,301
/hints/macosx/disk-failure,/technology/,301
/hints/macosx/disk-failure.html,/technology/,301
/hints/macosx/disk-failure/,/technology/,301
/hints/macosx/environment,/categories/macos/,301
/hints/macosx/environment.html,/categories/macos/,301
/hints/macosx/environment/,/categories/macos/,301
/hints/macosx/file_vault_2,/categories/macos/,301
/hints/macosx/file_vault_2/,/categories/macos/,301
/hints/macosx/fix_ical_look,/categories/macos/,301
/hints/macosx/fix_ical_look/,/categories/macos/,301
/hints/macosx/gpgmail,/categories/macos/,301
/hints/macosx/index,/categories/macos/,301
/hints/macosx/kdcmond,/categories/macos/,301
/hints/macosx/kdcmond.html,/categories/macos/,301
/hints/macosx/mdnsresponder-ssl,/categories/macos/,301
/hints/macosx/mdnsresponder-ssl.html,/categories/macos/,301
/hints/macosx/mdnsresponder-ssl/,/categories/macos/,301
/hints/macosx/multiple_identities_mail,/categories/macos/,301
/hints/macosx/multiple_identities_mail.html,/categories/macos/,301
/hints/macosx/multiple_identities_mail/,/categories/macos/,301
/hints/macosx/nstat_lookup_entry-failed-2,/categories/macos/,301
/hints/macosx/nstat_lookup_entry-failed-2.html,/categories/macos/,301
/hints/macosx/nstat_lookup_entry-failed-2/,/categories/macos/,301
/hints/macosx/private_browsing,/categories/macos/,301
/hints/macosx/private_browsing/,/categories/macos/,301
/hints/macosx/quicklook,/categories/macos/,301
/hints/macosx/rl=/articles/2011/07/26/disable-recent-items,/categories/macos/,301
/hints/macosx/safari-bing,/categories/macos/,301
/hints/macosx/server/,/categories/macos/,301
/hints/macosx/server/+,/categories/macos/,301
/hints/macosx/server/+disqus_url+,/categories/macos/,301
/hints/macosx/server/index,/categories/macos/,301
/hints/macosx/server/smtp-smarthost,/categories/macos/,301
/hints/macosx/share_media,/categories/macos/,301
/hints/macosx/time-m,/categories/macos/,301
/hints/macosx/time-machine-readonly,/technology/,301
/hints/macosx/time-machine-readonly/,/technology/,301
/hints/macosx/time-machine-volume-,/categories/macos/,301
/hints/macosx/time-machine-volume-uui,/categories/macos/,301
/hints/macosx/time-machine-volume-uuid,/technology/time-machine-volume-uuid/,301
/hints/macosx/time-machine-volume-uuid&quot,/categories/macos/,301
/hints/macosx/time-machine-volume-uuid',/categories/macos/,301
/hints/macosx/time-machine-volume-uuid/,/technology/time-machine-volume-uuid/,301
/hints/macosx/time-Maschine-Volumen-uuid,/categories/macos/,301
/hints/macosx/trackback,/categories/macos/,301
/hints/macosx/zero-disk,/categories/macos/,301
/hints/macosx_server/,/categories/macos/,301
/hints/os-x/,/technology/,301
/hints/perl/,/technology/,301
/hints/perl/index,/technology/,301
/hints/perl/index.html,/technology/,301
/hints/perl/regex,/technology/,301
/hints/safari/,/technology/,301
/hints/safari/adblock,/technology/,301
/hints/safari/adblock/,/technology/,301
/hints/safari/index,/technology/,301
/hints/safari/index.html,/technology/,301
/hints/style/,/technology/,301
/hints/style/capitalization,/digitization/capitalization-title-headings-preferences/,301
/hints/style/capitalization/,/digitization/capitalization-title-headings-preferences/,301
/hints/style/index,/technology/,301
/hints/style/index.html,/technology/,301
/hints/windows,/technology/,301
/hints/windows/,/technology/,301
/hints/windows/index,/technology/,301
/hints/windows/lan-nagging,/technology/,301
/hints/windows/no-restart,/technology/,301
/hints/windows/no-restart/,/technology/,301
/hints/windows/stop,/technology/,301
/hints/windows/stop-0x7b,/technology/,301
/hints/windows/stop-0x7b/,/technology/,301
/hints/windows/vista-partition-inactive,/technology/,301
/home,/,301
/home/,/,301
/home/about/,/about/,301
/home/index.xml,/,301
/home/page/1/,/,301
/index,/,301
/index.html,/,301
/index.html/bwY0GoD,/,301
/index.html::$data,/,301
/index.xml,/,301
/index/,/,301
/index/api/getconfig,/,301
/index/aurl,/,301
/index/aurl/,/,301
/index/home/login.html,/,301
/index/index/ajaxdata,/,301
/index/index/andiro,/,301
/index/index/getchatLog,/,301
/index/index/info/,/,301
/index/index/login.html,/,301
/index/login,/,301
/index/login/,/,301
/index/login/index,/,301
/index/login/index.html,/,301
/index/login/login,/,301
/index/login/reg.html,/,301
/index/login/register,/,301
/index/newapi/api,/,301
/index/open/login.html,/,301
/index/overt/regist/inviteid,/,301
/index/police/,/,301
/index/police/index.html,/,301
/index/psbc/signText,/,301
/index/user/get_server_info,/,301
/index/user/login.html,/,301
/index/webapi/service,/,301
/index_EN,/,301
/leadership,/leadership/,301
/leadership/impact-leadership-style-organizational-performance,/leadership/impact-leadership-style-organizational-performance/,301
/leadership/index.xml,/leadership/,301
/leadership/powerful-patty-mccord,/leadership/powerful-patty-mccord/,301
/leadership/turn-the-ship-around-l-david-marquet,/leadership/turn-the-ship-around-l-david-marquet/,301
/organizational-transformation,/transformation/,301
/organizational-transformation/,/transformation/,301
/organizational-transformation/index.xml,/transformation/,301
/organizational-transformation/okrs-vs-performance-management,/transformation/okrs-vs-performance-management/,301
/organizational-transformation/okrs-vs-performance-management/,/transformation/okrs-vs-performance-management/,301
/organizational-transformation/why-okr-objectives-key-results-already-have-goals,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/organizational-transformation/why-okr-objectives-key-results-already-have-goals/,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/Page%28/_index.md%29,/,301
/Page%28/categories/_index.md%29,/categories/,301
/Page%28/leadership/_index.md%29,/leadership/,301
/Page%28/leadership/powerful-patty-mccord/index.md%29,/leadership/powerful-patty-mccord/,301
/Page%28/leadership/turn-the-ship-around-l-david-marquet/index.md%29,/leadership/turn-the-ship-around-l-david-marquet/,301
/Page%28/organizational-transformation/okrs-vs-performance-management/index.md%29,/transformation/okrs-vs-performance-management/,301
/Page%28/organizational-transformation/why-okr-objectives-key-results-already-have-goals/index.md%29,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/Page%28/technology/_index.md%29,/technology/,301
/Page%28/technology/cisco-vpn-save-password-macos/index.md%29,/technology/cisco-vpn-save-password-macos/,301
/Page%28/technology/disable-recent-items/index.md%29,/technology/disable-recent-items/,301
/Page%28/technology/fix-cisco-vpn-disconnections-mac-os-x-10.6.0-10.6.3/index.md%29,/technology/fix-cisco-vpn-disconnections-mac-os-x-10.6.0-10.6.3/,301
/Page%28/technology/hugo-function-current-outputformat/index.md%29,/technology/hugo-function-current-outputformat/,301
/Page%28/technology/time-machine-inherit-backup-using-tmutil/index.md%29,/technology/time-machine-inherit-backup-using-tmutil/,301
/Page%28/technology/time-machine-volume-uuid/index.md%29,/technology/time-machine-volume-uuid/,301
/Page(/leadership/_index.md),/leadership/,301
/Page(/organizational-transformation/okrs-vs-performance-management/index.md),/transformation/okrs-vs-performance-management/,301
/Page(/research/characterizing-networks/index.md),/research/characterizing-networks/,301
/Page(/technology/_index.md),/technology/,301
/page/1/,/,301
/page/2,/,301
/page/2/,/,301
/page/3,/,301
/page/3/,/,301
/page/4,/,301
/page/4/,/,301
/publications,/research/publications/,301
/publications/,/research/publications/,301
/publications/index,/research/publications/,301
/publications/index.xml,/research/publications/,301
/research,/research/,301
/research/characterizing-networks,/research/characterizing-networks/,301
/research/dissertation,/research/dissertation/,301
/research/forwarding-paradigms,/research/forwarding-paradigms/,301
/research/human-mobility,/research/human-mobility/,301
/research/index.xml,/research/,301
/research/machine-learning,/research/machine-learning/,301
/research/publications,/research/publications/,301
/research/publications/index,/research/publications/,301
/research/publications/index.xml,/research/publications/,301
/series,/series/,301
/series/culture,/series/culture/,301
/series/culture/index.xml,/series/culture/,301
/series/hugo-snippets/index.xml,/series/hugo-snippets/,301
/series/index.xml,/series/,301
/series/leadership,/leadership/,301
/series/leadership/,/leadership/,301
/series/leadership/index.xml,/leadership/,301
/series/leadership/page/1/,/leadership/,301
/series/okr,/series/okr/,301
/series/okr/index.xml,/series/okr/,301
/series/okr/page/1/,/series/okr/,301
/tags,/tags/,301
/tags/capitalization,/tags/communication/,301
/tags/capitalization/,/tags/communication/,301
/tags/capitalization/index.xml,/tags/communication/,301
/tags/cisco,/tags/macos/,301
/tags/cisco/,/tags/macos/,301
/tags/cisco/index.xml,/tags/macos/,301
/tags/cleanup,/tags/macos/,301
/tags/cleanup/,/tags/macos/,301
/tags/cleanup/index.xml,/tags/macos/,301
/tags/communication,/tags/communication/,301
/tags/communication/index.xml,/tags/communication/,301
/tags/communication/page/1/,/tags/communication/,301
/tags/gcc,/tags/,301
/tags/gcc/,/tags/,301
/tags/gcc/index.xml,/tags/,301
/tags/hugo-partial,/tags/hugo-partial/,301
/tags/hugo-partial/index.xml,/tags/hugo-partial/,301
/tags/index.xml,/tags/,301
/tags/ipad,/tags/,301
/tags/ipad/,/tags/,301
/tags/ipad/index.xml,/tags/,301
/tags/iphone,/tags/,301
/tags/iphone/,/tags/,301
/tags/iphone/index.xml,/tags/,301
/tags/latex,/tags/,301
/tags/latex/,/tags/,301
/tags/latex/index.xml,/tags/,301
/tags/leadership,/tags/leadership/,301
/tags/leadership/index.xml,/tags/leadership/,301
/tags/leadership/page/1/,/tags/leadership/,301
/tags/macos,/tags/macos/,301
/tags/macos/index.xml,/tags/macos/,301
/tags/macos/page/1/,/tags/macos/,301
/tags/okr,/tags/okr/,301
/tags/okr/index.xml,/tags/okr/,301
/tags/okr/page/1/,/tags/okr/,301
/tags/performance,/tags/performance/,301
/tags/performance/index.xml,/tags/performance/,301
/tags/performance/page/1/,/tags/performance/,301
/tags/privacy,/tags/macos/,301
/tags/privacy/,/tags/macos/,301
/tags/privacy/index.xml,/tags/macos/,301
/tags/settings,/tags/settings/,301
/tags/talent,/tags/talent/,301
/tags/talent/index.xml,/tags/talent/,301
/tags/talent/page/1/,/tags/talent/,301
/tags/vpn,/tags/macos/,301
/tags/vpn/,/tags/macos/,301
/tags/vpn/index.xml,/tags/macos/,301
/tags/vscode,/tags/vscode/,301
/tags/windows,/tags/,301
/tags/windows/,/tags/,301
/tags/windows/index.xml,/tags/,301
/tags/writing/,/tags/communication/,301
/technology,/technology/,301
/technology/cisco-vpn-save-password-macos,/technology/cisco-vpn-save-password-macos/,301
/technology/disable-recent-items,/technology/disable-recent-items/,301
/technology/hugo-function-current-outputformat,/technology/hugo-function-current-outputformat/,301
/technology/index.xml,/technology/,301
/technology/time-machine-inherit-backup-using-tmutil,/technology/time-machine-inherit-backup-using-tmutil/,301
/technology/time-machine-volume-uuid,/technology/time-machine-volume-uuid/,301
/technology/vscode-quick-open-recently,/technology/vscode-quick-open-recently/,301
/tool,/tool/,301
/tool/index.xml,/tool/,301
/tool/link-obfuscation,/tool/link-obfuscation/,301
/tool/link-obfuscation/index.xml,/tool/link-obfuscation/,301
/tool/link-obfuscation/page/1/,/tool/link-obfuscation/,301
/tool/page/1/,/tool/,301
/transformation,/transformation/,301
/transformation/how-objectives-key-results-facilitate-transformation,/transformation/how-objectives-key-results-facilitate-transformation/,301
/transformation/index.xml,/transformation/,301
/transformation/okrs-vs-performance-management,/transformation/okrs-vs-performance-management/,301
/transformation/organizational-transformation-objectives-key-results-okr-performance-management,/transformation/how-objectives-key-results-facilitate-transformation/,301
/transformation/organizational-transformation-objectives-key-results-okr-performance-management/,/transformation/how-objectives-key-results-facilitate-transformation/,301
/transformation/why-okr-objectives-key-results-already-have-goals,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/work,/transformation/,301
/work/,/transformation/,301
/work/index,/transformation/,301
