URI,Canonical,Redirect URI,Redirect status,Count,Last,Status
/technology/cisco-vpn-save-password-macos/,/technology/cisco-vpn-save-password-macos/,,200,580,2024-01-06 23:30:26+00:00,200
/de/about/,/de/about/,,200,500,2024-01-07 04:54:19+00:00,200
/categories/methodology/,/categories/methodology/,,200,458,2024-01-06 16:26:37+00:00,200
/leadership/impact-leadership-style-organizational-performance/,/leadership/impact-leadership-style-organizational-performance/,,200,432,2024-01-07 05:13:49+00:00,200
/de/leadership/,/de/leadership/,,200,426,2024-01-06 19:14:28+00:00,200
/series/,/series/,,200,386,2024-01-06 16:26:41+00:00,200
/research/machine-learning/,/research/machine-learning/,,200,368,2024-01-06 01:04:24+00:00,200
/de/transformation/,/de/transformation/,,200,341,2024-01-06 10:56:38+00:00,200
/de/transformation/okrs-vs-performance-management/,/de/transformation/okrs-vs-performance-management/,,200,333,2024-01-06 01:06:49+00:00,200
/categories/communication/,/categories/communication/,,200,311,2024-01-06 21:37:27+00:00,200
/de/transformation/why-okr-objectives-key-results-already-have-goals/,/de/transformation/why-okr-objectives-key-results-already-have-goals/,,200,308,2024-01-06 09:07:00+00:00,200
/de/leadership/powerful-patty-mccord/,/de/leadership/powerful-patty-mccord/,,200,302,2024-01-06 01:09:55+00:00,200
/series/okr/,/series/okr/,,200,270,2024-01-06 16:26:43+00:00,200
/de/transformation/how-objectives-key-results-facilitate-transformation/,/de/transformation/how-objectives-key-results-facilitate-transformation/,,200,268,2024-01-06 19:12:50+00:00,200
/tags/hugo-partial/,/tags/hugo-partial/,,200,268,2024-01-06 01:03:28+00:00,200
/series/culture/,/series/culture/,,200,265,2024-01-06 01:04:02+00:00,200
/de/categories/book/,/de/categories/book/,,200,248,2024-01-06 16:26:38+00:00,200
/digitization/capitalization-title-headings-preferences/,/digitization/capitalization-title-headings-preferences/,,200,245,2024-01-06 23:30:19+00:00,200
/de/technology/,/de/technology/,,200,231,2024-01-06 08:17:47+00:00,200
/research/human-mobility/,/research/human-mobility/,,200,220,2024-01-06 01:04:38+00:00,200
/de/research/machine-learning/,/de/research/machine-learning/,,200,206,2024-01-06 23:29:44+00:00,200
/de/research/,/de/research/,,200,195,2024-01-06 01:09:33+00:00,200
/de/tags/talent/,/de/tags/talent/,,200,191,2024-01-06 23:30:12+00:00,200
/de/technology/hugo-function-current-outputformat/,/de/technology/hugo-function-current-outputformat/,,200,189,2024-01-06 01:07:22+00:00,200
/de/tags/performance/,/de/tags/performance/,,200,184,2024-01-06 23:30:03+00:00,200
/de/tags/leadership/,/de/tags/leadership/,,200,183,2024-01-06 23:29:55+00:00,200
/de/tags/okr/,/de/tags/okr/,,200,176,2024-01-06 23:29:58+00:00,200
/de/leadership/impact-leadership-style-organizational-performance/,/de/leadership/impact-leadership-style-organizational-performance/,,200,166,2024-01-06 23:39:15+00:00,200
/de/digitization/capitalization-title-headings-preferences/,/de/digitization/capitalization-title-headings-preferences/,,200,158,2024-01-06 16:56:48+00:00,200
/technology/vscode-quick-open-recently/,/technology/vscode-quick-open-recently/,,200,157,2024-01-06 23:30:56+00:00,200
/de/leadership/turn-the-ship-around-l-david-marquet/,/de/leadership/turn-the-ship-around-l-david-marquet/,,200,156,2024-01-06 01:09:44+00:00,200
/tags/vscode/,/tags/vscode/,,200,142,2024-01-07 01:03:07+00:00,200
/tags/settings/,/tags/settings/,,200,134,2024-01-07 10:33:46+00:00,200
/de/tags/hugo-partial/,/de/tags/hugo-partial/,,200,134,2024-01-06 23:29:51+00:00,200
/de/tags/communication/,/de/tags/communication/,,200,119,2024-01-06 23:29:47+00:00,200
/de/technology/vscode-quick-open-recently/,/de/technology/vscode-quick-open-recently/,,200,99,2024-01-06 01:07:14+00:00,200
/de/series/culture/,/de/series/culture/,,200,96,2024-01-06 01:09:09+00:00,200
/de/tags/vscode/,/de/tags/vscode/,,200,91,2024-01-06 23:30:16+00:00,200
/de/tags/,/de/tags/,,200,90,2024-01-06 01:08:58+00:00,200
/de/tags/settings/,/de/tags/settings/,,200,87,2024-01-06 23:30:07+00:00,200
/categories/hugo/,/categories/hugo/,,200,83,2024-01-05 14:42:49+00:00,200
/digitization/,/digitization/,,200,75,2023-12-31 16:23:05+00:00,200
/series/hugo-snippets/,/series/hugo-snippets/,,200,69,2024-01-06 12:50:42+00:00,200
/de/digitization/,/de/digitization/,,200,69,2023-12-29 00:47:06+00:00,200
/de/categories/methodology/,/de/categories/methodology/,,200,63,2024-01-06 16:26:38+00:00,200
/de/series/,/de/series/,,200,60,2023-12-31 04:03:43+00:00,200
/de/categories/,/de/categories/,,200,59,2024-01-06 16:26:37+00:00,200
/de/categories/communication/,/de/categories/communication/,,200,50,2024-01-06 16:26:38+00:00,200
/de/categories/hugo/,/de/categories/hugo/,,200,44,2023-12-31 04:03:48+00:00,200
/de/series/okr/,/de/series/okr/,,200,40,2023-12-27 11:02:46+00:00,200
/de/series/hugo-snippets/,/de/series/hugo-snippets/,,200,35,2023-12-31 04:04:25+00:00,200
/de/categories/vscode/,/de/categories/vscode/,,200,20,2023-12-31 04:03:48+00:00,200
/categories/vscode/,/categories/vscode/,,200,18,2024-01-07 11:52:28+00:00,200
